ts,ny,cet,ny_min,desde_apertura,dow,nas,dur_min,c9
2024-10-14 22:03:02.521000+00:00,2024-10-14 18:03:02.521000-04:00,2024-10-15 00:03:02.521000+02:00,1083,513,0,1.0,626.9942666666667,+NASDAQ 100 (Mini)
2024-10-15 15:40:00.089000+00:00,2024-10-15 11:40:00.089000-04:00,2024-10-15 17:40:00.089000+02:00,700,130,1,-1.0,29.6434,-NASDAQ 100 (Mini)
2024-10-15 18:00:00.131000+00:00,2024-10-15 14:00:00.131000-04:00,2024-10-15 20:00:00.131000+02:00,840,270,1,-1.0,102.14646666666665,-NASDAQ 100 (Mini)
2024-10-17 08:15:00.269000+00:00,2024-10-17 04:15:00.269000-04:00,2024-10-17 10:15:00.269000+02:00,255,-315,3,1.0,64.9986,+NASDAQ 100 (Mini)
2024-10-18 14:45:00.149000+00:00,2024-10-18 10:45:00.149000-04:00,2024-10-18 16:45:00.149000+02:00,645,75,4,1.0,89.80195,+NASDAQ 100 (Mini)
2024-10-22 00:30:00.194000+00:00,2024-10-21 20:30:00.194000-04:00,2024-10-22 02:30:00.194000+02:00,1230,660,0,1.0,272.1542666666667,+NASDAQ 100 (Mini)
2024-10-22 19:00:00.123000+00:00,2024-10-22 15:00:00.123000-04:00,2024-10-22 21:00:00.123000+02:00,900,330,1,1.0,855.2357166666666,+NASDAQ 100 (Mini)
2024-10-23 13:45:00.100000+00:00,2024-10-23 09:45:00.100000-04:00,2024-10-23 15:45:00.100000+02:00,585,15,2,-1.0,44.32313333333333,-NASDAQ 100 (Mini)
2024-10-23 15:10:00.103000+00:00,2024-10-23 11:10:00.103000-04:00,2024-10-23 17:10:00.103000+02:00,670,100,2,-1.0,163.5680833333333,-NASDAQ 100 (Mini)
2024-10-23 19:00:00.137000+00:00,2024-10-23 15:00:00.137000-04:00,2024-10-23 21:00:00.137000+02:00,900,330,2,-1.0,63.38225,-NASDAQ 100 (Mini)
2024-10-25 02:15:01.200000+00:00,2024-10-24 22:15:01.200000-04:00,2024-10-25 04:15:01.200000+02:00,1335,765,3,1.0,350.4166333333333,+NASDAQ 100 (Mini)
2024-10-25 16:55:00.211000+00:00,2024-10-25 12:55:00.211000-04:00,2024-10-25 18:55:00.211000+02:00,775,205,4,1.0,25.407233333333334,+NASDAQ 100 (Mini)
2024-10-28 13:00:00.225000+00:00,2024-10-28 09:00:00.225000-04:00,2024-10-28 14:00:00.225000+01:00,540,-30,0,1.0,30.46465,+NASDAQ 100 (Mini)
2024-10-29 16:45:00.362000+00:00,2024-10-29 12:45:00.362000-04:00,2024-10-29 17:45:00.362000+01:00,765,195,1,1.0,192.2967,+NASDAQ 100 (Mini)
2024-10-29 22:03:01.110000+00:00,2024-10-29 18:03:01.110000-04:00,2024-10-29 23:03:01.110000+01:00,1083,513,1,1.0,901.09295,+NASDAQ 100 (Mini)
2024-10-30 17:55:00.165000+00:00,2024-10-30 13:55:00.165000-04:00,2024-10-30 18:55:00.165000+01:00,835,265,2,-1.0,106.48423333333334,-NASDAQ 100 (Mini)
2024-10-30 23:45:00.168000+00:00,2024-10-30 19:45:00.168000-04:00,2024-10-31 00:45:00.168000+01:00,1185,615,2,-1.0,475.0016833333333,-NASDAQ 100 (Mini)
2024-10-31 08:25:00.115000+00:00,2024-10-31 04:25:00.115000-04:00,2024-10-31 09:25:00.115000+01:00,265,-305,3,-1.0,178.66146666666666,-NASDAQ 100 (Mini)
2024-10-31 15:35:00.075000+00:00,2024-10-31 11:35:00.075000-04:00,2024-10-31 16:35:00.075000+01:00,695,125,3,-1.0,23.082766666666664,-NASDAQ 100 (Mini)
2024-10-31 16:05:00.112000+00:00,2024-10-31 12:05:00.112000-04:00,2024-10-31 17:05:00.112000+01:00,725,155,3,-1.0,105.26946666666666,-NASDAQ 100 (Mini)
2024-10-31 18:35:00.126000+00:00,2024-10-31 14:35:00.126000-04:00,2024-10-31 19:35:00.126000+01:00,875,305,3,-1.0,45.03686666666667,-NASDAQ 100 (Mini)
2024-11-05 15:45:00.137000+00:00,2024-11-05 10:45:00.137000-05:00,2024-11-05 16:45:00.137000+01:00,645,75,1,1.0,155.00173333333333,+NASDAQ 100 (Mini)
2024-11-06 02:00:00.247000+00:00,2024-11-05 21:00:00.247000-05:00,2024-11-06 03:00:00.247000+01:00,1260,690,1,1.0,90.00058333333332,+NASDAQ 100 (Mini)
2024-11-06 09:30:00.245000+00:00,2024-11-06 04:30:00.245000-05:00,2024-11-06 10:30:00.245000+01:00,270,-300,2,1.0,139.93563333333336,+NASDAQ 100 (Mini)
2024-11-06 14:35:00.203000+00:00,2024-11-06 09:35:00.203000-05:00,2024-11-06 15:35:00.203000+01:00,575,5,2,1.0,11.244200000000001,+NASDAQ 100 (Mini)
2024-11-06 16:00:00.234000+00:00,2024-11-06 11:00:00.234000-05:00,2024-11-06 17:00:00.234000+01:00,660,90,2,1.0,27.99935,+NASDAQ 100 (Mini)
2024-11-06 17:45:00.938000+00:00,2024-11-06 12:45:00.938000-05:00,2024-11-06 18:45:00.938000+01:00,765,195,2,1.0,194.98643333333334,+NASDAQ 100 (Mini)
2024-11-06 21:05:00.105000+00:00,2024-11-06 16:05:00.105000-05:00,2024-11-06 22:05:00.105000+01:00,965,395,2,1.0,597.1137,+NASDAQ 100 (Mini)
2024-11-07 15:40:00.129000+00:00,2024-11-07 10:40:00.129000-05:00,2024-11-07 16:40:00.129000+01:00,640,70,3,1.0,90.0014,+NASDAQ 100 (Mini)
2024-11-07 17:15:00.135000+00:00,2024-11-07 12:15:00.135000-05:00,2024-11-07 18:15:00.135000+01:00,735,165,3,1.0,210.00231666666664,+NASDAQ 100 (Mini)
2024-11-07 20:50:00.149000+00:00,2024-11-07 15:50:00.149000-05:00,2024-11-07 21:50:00.149000+01:00,950,380,3,1.0,821.1674,+NASDAQ 100 (Mini)
2024-11-14 21:05:00.484000+00:00,2024-11-14 16:05:00.484000-05:00,2024-11-14 22:05:00.484000+01:00,965,395,3,-1.0,36.44061666666666,-NASDAQ 100 (Mini)
2024-11-15 09:30:00.170000+00:00,2024-11-15 04:30:00.170000-05:00,2024-11-15 10:30:00.170000+01:00,270,-300,4,-1.0,378.83223333333336,-NASDAQ 100 (Mini)
2024-11-15 16:01:00.242000+00:00,2024-11-15 11:01:00.242000-05:00,2024-11-15 17:01:00.242000+01:00,661,91,4,-1.0,118.18413333333334,-NASDAQ 100 (Mini)
2024-11-15 18:01:00.104000+00:00,2024-11-15 13:01:00.104000-05:00,2024-11-15 19:01:00.104000+01:00,781,211,4,-1.0,79.00174999999999,-NASDAQ 100 (Mini)
2024-11-19 04:15:01.165000+00:00,2024-11-18 23:15:01.165000-05:00,2024-11-19 05:15:01.165000+01:00,1395,825,0,1.0,261.1641666666667,+NASDAQ 100 (Mini)
2024-11-19 14:01:02.498000+00:00,2024-11-19 09:01:02.498000-05:00,2024-11-19 15:01:02.498000+01:00,541,-29,1,-1.0,7.558916666666667,-NASDAQ 100 (Mini)
2024-11-25 02:10:00.622000+00:00,2024-11-24 21:10:00.622000-05:00,2024-11-25 03:10:00.622000+01:00,1270,700,6,1.0,740.2122,+NASDAQ 100 (Mini)
2024-11-27 02:01:00.230000+00:00,2024-11-26 21:01:00.230000-05:00,2024-11-27 03:01:00.230000+01:00,1261,691,1,1.0,380.84075,+NASDAQ 100 (Mini)
2024-11-27 16:45:00.094000+00:00,2024-11-27 11:45:00.094000-05:00,2024-11-27 17:45:00.094000+01:00,705,135,2,-1.0,34.81988333333334,-NASDAQ 100 (Mini)
2024-11-29 03:45:00.591000+00:00,2024-11-28 22:45:00.591000-05:00,2024-11-29 04:45:00.591000+01:00,1365,795,3,1.0,539.8647,+NASDAQ 100 (Mini)
2024-11-29 16:05:00.161000+00:00,2024-11-29 11:05:00.161000-05:00,2024-11-29 17:05:00.161000+01:00,665,95,4,1.0,104.99926666666667,+NASDAQ 100 (Mini)
2024-11-29 17:55:00.247000+00:00,2024-11-29 12:55:00.247000-05:00,2024-11-29 18:55:00.247000+01:00,775,205,4,1.0,4069.9998666666665,+NASDAQ 100 (Mini)
2024-12-02 14:01:00.064000+00:00,2024-12-02 09:01:00.064000-05:00,2024-12-02 15:01:00.064000+01:00,541,-29,0,1.0,34.00055,+NASDAQ 100 (Mini)
2024-12-02 15:50:00.068000+00:00,2024-12-02 10:50:00.068000-05:00,2024-12-02 16:50:00.068000+01:00,650,80,0,1.0,105.00251666666666,+NASDAQ 100 (Mini)
2024-12-02 17:45:00.150000+00:00,2024-12-02 12:45:00.150000-05:00,2024-12-02 18:45:00.150000+01:00,765,195,0,1.0,101.65771666666666,+NASDAQ 100 (Mini)
2024-12-02 21:25:00.601000+00:00,2024-12-02 16:25:00.601000-05:00,2024-12-02 22:25:00.601000+01:00,985,415,0,1.0,1000.79985,+NASDAQ 100 (Mini)
2024-12-04 01:40:00.122000+00:00,2024-12-03 20:40:00.122000-05:00,2024-12-04 02:40:00.122000+01:00,1240,670,1,1.0,480.00169999999997,+NASDAQ 100 (Mini)
2024-12-04 09:45:00.254000+00:00,2024-12-04 04:45:00.254000-05:00,2024-12-04 10:45:00.254000+01:00,285,-285,2,1.0,279.9979,+NASDAQ 100 (Mini)
2024-12-04 17:50:00.149000+00:00,2024-12-04 12:50:00.149000-05:00,2024-12-04 18:50:00.149000+01:00,770,200,2,1.0,200.00043333333332,+NASDAQ 100 (Mini)
2024-12-06 15:01:00.137000+00:00,2024-12-06 10:01:00.137000-05:00,2024-12-06 16:01:00.137000+01:00,601,31,4,1.0,409.01375,+NASDAQ 100 (Mini)
2024-12-09 20:05:00.424000+00:00,2024-12-09 15:05:00.424000-05:00,2024-12-09 21:05:00.424000+01:00,905,335,0,-1.0,976.5256499999999,-NASDAQ 100 (Mini)
2024-12-11 16:05:00.081000+00:00,2024-12-11 11:05:00.081000-05:00,2024-12-11 17:05:00.081000+01:00,665,95,2,1.0,175.00136666666668,+NASDAQ 100 (Mini)
2024-12-11 19:20:00.233000+00:00,2024-12-11 14:20:00.233000-05:00,2024-12-11 20:20:00.233000+01:00,860,290,2,1.0,953.72895,+NASDAQ 100 (Mini)
2024-12-13 06:01:03.791000+00:00,2024-12-13 01:01:03.791000-05:00,2024-12-13 07:01:03.791000+01:00,61,-509,4,1.0,463.9509,+NASDAQ 100 (Mini)
2024-12-13 15:15:00.104000+00:00,2024-12-13 10:15:00.104000-05:00,2024-12-13 16:15:00.104000+01:00,615,45,4,1.0,22.405316666666668,+NASDAQ 100 (Mini)
2024-12-16 00:01:00.695000+00:00,2024-12-15 19:01:00.695000-05:00,2024-12-16 01:01:00.695000+01:00,1141,571,6,1.0,721.9998666666667,+NASDAQ 100 (Mini)
2024-12-16 14:30:00.098000+00:00,2024-12-16 09:30:00.098000-05:00,2024-12-16 15:30:00.098000+01:00,570,0,0,1.0,12.7655,+NASDAQ 100 (Mini)
2024-12-16 14:50:00.072000+00:00,2024-12-16 09:50:00.072000-05:00,2024-12-16 15:50:00.072000+01:00,590,20,0,1.0,26.76785,+NASDAQ 100 (Mini)
2024-12-16 15:25:00.182000+00:00,2024-12-16 10:25:00.182000-05:00,2024-12-16 16:25:00.182000+01:00,625,55,0,1.0,315.00190000000003,+NASDAQ 100 (Mini)
2025-01-01 23:01:00.130000+00:00,2025-01-01 18:01:00.130000-05:00,2025-01-02 00:01:00.130000+01:00,1081,511,2,-1.0,76.0013,-NASDAQ 100 (Mini)
2025-01-02 18:01:00.150000+00:00,2025-01-02 13:01:00.150000-05:00,2025-01-02 19:01:00.150000+01:00,781,211,3,-1.0,84.30771666666666,-NASDAQ 100 (Mini)
2025-01-03 16:20:00.093000+00:00,2025-01-03 11:20:00.093000-05:00,2025-01-03 17:20:00.093000+01:00,680,110,4,1.0,60.001099999999994,+NASDAQ 100 (Mini)
2025-01-03 17:55:00.110000+00:00,2025-01-03 12:55:00.110000-05:00,2025-01-03 18:55:00.110000+01:00,775,205,4,1.0,124.99953333333333,+NASDAQ 100 (Mini)
2025-01-06 16:30:00.317000+00:00,2025-01-06 11:30:00.317000-05:00,2025-01-06 17:30:00.317000+01:00,690,120,0,1.0,50.998016666666665,+NASDAQ 100 (Mini)
2025-01-07 17:40:00.179000+00:00,2025-01-07 12:40:00.179000-05:00,2025-01-07 18:40:00.179000+01:00,760,190,1,-1.0,15.276566666666668,-NASDAQ 100 (Mini)
2025-01-07 19:35:00.354000+00:00,2025-01-07 14:35:00.354000-05:00,2025-01-07 20:35:00.354000+01:00,875,305,1,-1.0,79.99669999999999,-NASDAQ 100 (Mini)
2025-01-10 01:00:00.504000+00:00,2025-01-09 20:00:00.504000-05:00,2025-01-10 02:00:00.504000+01:00,1200,630,3,-1.0,93.51871666666666,-NASDAQ 100 (Mini)
2025-01-10 14:01:00.259000+00:00,2025-01-10 09:01:00.259000-05:00,2025-01-10 15:01:00.259000+01:00,541,-29,4,-1.0,3.9965333333333333,-NASDAQ 100 (Mini)
2025-01-10 16:00:00.332000+00:00,2025-01-10 11:00:00.332000-05:00,2025-01-10 17:00:00.332000+01:00,660,90,4,-1.0,41.24543333333334,-NASDAQ 100 (Mini)
2025-01-10 17:00:00.302000+00:00,2025-01-10 12:00:00.302000-05:00,2025-01-10 18:00:00.302000+01:00,720,150,4,-1.0,34.35933333333333,-NASDAQ 100 (Mini)
2025-01-14 09:45:00.735000+00:00,2025-01-14 04:45:00.735000-05:00,2025-01-14 10:45:00.735000+01:00,285,-285,1,1.0,121.1711,+NASDAQ 100 (Mini)
2025-01-17 14:01:00.132000+00:00,2025-01-17 09:01:00.132000-05:00,2025-01-17 15:01:00.132000+01:00,541,-29,4,1.0,26.9602,+NASDAQ 100 (Mini)
2025-01-17 16:40:00.161000+00:00,2025-01-17 11:40:00.161000-05:00,2025-01-17 17:40:00.161000+01:00,700,130,4,1.0,129.57845,+NASDAQ 100 (Mini)
2025-01-21 14:01:00.545000+00:00,2025-01-21 09:01:00.545000-05:00,2025-01-21 15:01:00.545000+01:00,541,-29,1,1.0,36.043366666666664,+NASDAQ 100 (Mini)
2025-01-21 23:01:00.485000+00:00,2025-01-21 18:01:00.485000-05:00,2025-01-22 00:01:00.485000+01:00,1081,511,1,1.0,379.0086,+NASDAQ 100 (Mini)
2025-01-22 09:10:01+00:00,2025-01-22 04:10:01-05:00,2025-01-22 10:10:01+01:00,250,-320,2,1.0,304.28471666666667,+NASDAQ 100 (Mini)
2025-01-22 16:10:00.241000+00:00,2025-01-22 11:10:00.241000-05:00,2025-01-22 17:10:00.241000+01:00,670,100,2,1.0,69.99953333333333,+NASDAQ 100 (Mini)
2025-01-24 14:31:00.187000+00:00,2025-01-24 09:31:00.187000-05:00,2025-01-24 15:31:00.187000+01:00,571,1,4,1.0,93.08818333333333,+NASDAQ 100 (Mini)
2025-01-27 01:25:00.601000+00:00,2025-01-26 20:25:00.601000-05:00,2025-01-27 02:25:00.601000+01:00,1225,655,6,-1.0,65.01050000000001,-NASDAQ 100 (Mini)
2025-01-27 09:05:00.478000+00:00,2025-01-27 04:05:00.478000-05:00,2025-01-27 10:05:00.478000+01:00,245,-325,0,-1.0,99.79188333333333,-NASDAQ 100 (Mini)
2025-01-28 09:45:01.171000+00:00,2025-01-28 04:45:01.171000-05:00,2025-01-28 10:45:01.171000+01:00,285,-285,1,1.0,59.99045,+NASDAQ 100 (Mini)
2025-01-28 16:00:00.248000+00:00,2025-01-28 11:00:00.248000-05:00,2025-01-28 17:00:00.248000+01:00,660,90,1,1.0,29.161183333333334,+NASDAQ 100 (Mini)
2025-01-28 16:40:00.209000+00:00,2025-01-28 11:40:00.209000-05:00,2025-01-28 17:40:00.209000+01:00,700,130,1,1.0,115.00006666666667,+NASDAQ 100 (Mini)
2025-01-28 20:45:00.060000+00:00,2025-01-28 15:45:00.060000-05:00,2025-01-28 21:45:00.060000+01:00,945,375,1,1.0,135.02918333333335,+NASDAQ 100 (Mini)
2025-01-31 12:31:00.494000+00:00,2025-01-31 07:31:00.494000-05:00,2025-01-31 13:31:00.494000+01:00,451,-119,4,1.0,149.99408333333335,+NASDAQ 100 (Mini)
2025-02-03 01:45:00.278000+00:00,2025-02-02 20:45:00.278000-05:00,2025-02-03 02:45:00.278000+01:00,1245,675,6,-1.0,97.14773333333332,-NASDAQ 100 (Mini)
2025-02-04 16:05:00.218000+00:00,2025-02-04 11:05:00.218000-05:00,2025-02-04 17:05:00.218000+01:00,665,95,1,1.0,72.07868333333333,+NASDAQ 100 (Mini)
2025-02-05 17:55:00.215000+00:00,2025-02-05 12:55:00.215000-05:00,2025-02-05 18:55:00.215000+01:00,775,205,2,1.0,371.0157,+NASDAQ 100 (Mini)
2025-02-06 21:25:00.139000+00:00,2025-02-06 16:25:00.139000-05:00,2025-02-06 22:25:00.139000+01:00,985,415,3,1.0,294.99893333333335,+NASDAQ 100 (Mini)
2025-02-07 16:05:00.191000+00:00,2025-02-07 11:05:00.191000-05:00,2025-02-07 17:05:00.191000+01:00,665,95,4,-1.0,3.3880666666666666,-NASDAQ 100 (Mini)
2025-02-07 16:15:00.086000+00:00,2025-02-07 11:15:00.086000-05:00,2025-02-07 17:15:00.086000+01:00,675,105,4,-1.0,4.649016666666666,-NASDAQ 100 (Mini)
2025-02-07 16:25:00.162000+00:00,2025-02-07 11:25:00.162000-05:00,2025-02-07 17:25:00.162000+01:00,685,115,4,-1.0,9.689533333333333,-NASDAQ 100 (Mini)
2025-02-07 17:20:00.190000+00:00,2025-02-07 12:20:00.190000-05:00,2025-02-07 18:20:00.190000+01:00,740,170,4,-1.0,30.4975,-NASDAQ 100 (Mini)
2025-02-10 14:40:00.126000+00:00,2025-02-10 09:40:00.126000-05:00,2025-02-10 15:40:00.126000+01:00,580,10,0,1.0,95.00291666666666,+NASDAQ 100 (Mini)
2025-02-10 18:50:00.191000+00:00,2025-02-10 13:50:00.191000-05:00,2025-02-10 19:50:00.191000+01:00,830,260,0,1.0,255.68235,+NASDAQ 100 (Mini)
2025-02-11 14:25:00.177000+00:00,2025-02-11 09:25:00.177000-05:00,2025-02-11 15:25:00.177000+01:00,565,-5,1,-1.0,8.035416666666666,-NASDAQ 100 (Mini)
2025-02-13 01:10:00.411000+00:00,2025-02-12 20:10:00.411000-05:00,2025-02-13 02:10:00.411000+01:00,1210,640,2,1.0,420.2058833333333,+NASDAQ 100 (Mini)
2025-02-13 16:01:00.236000+00:00,2025-02-13 11:01:00.236000-05:00,2025-02-13 17:01:00.236000+01:00,661,91,3,1.0,55.03306666666666,+NASDAQ 100 (Mini)
2025-02-13 20:40:00.123000+00:00,2025-02-13 15:40:00.123000-05:00,2025-02-13 21:40:00.123000+01:00,940,370,3,1.0,24.66245,+NASDAQ 100 (Mini)
2025-02-14 01:05:00.560000+00:00,2025-02-13 20:05:00.560000-05:00,2025-02-14 02:05:00.560000+01:00,1205,635,3,1.0,80.00611666666667,+NASDAQ 100 (Mini)
2025-02-14 04:15:00.814000+00:00,2025-02-13 23:15:00.814000-05:00,2025-02-14 05:15:00.814000+01:00,1395,825,3,1.0,410.90958333333333,+NASDAQ 100 (Mini)
2025-02-18 04:20:00.327000+00:00,2025-02-17 23:20:00.327000-05:00,2025-02-18 05:20:00.327000+01:00,1400,830,0,1.0,226.70195,+NASDAQ 100 (Mini)
2025-02-19 16:00:00.265000+00:00,2025-02-19 11:00:00.265000-05:00,2025-02-19 17:00:00.265000+01:00,660,90,2,-1.0,11.948066666666668,-NASDAQ 100 (Mini)
2025-02-20 16:20:00.145000+00:00,2025-02-20 11:20:00.145000-05:00,2025-02-20 17:20:00.145000+01:00,680,110,3,-1.0,77.02223333333333,-NASDAQ 100 (Mini)
2025-02-24 16:01:00.102000+00:00,2025-02-24 11:01:00.102000-05:00,2025-02-24 17:01:00.102000+01:00,661,91,0,-1.0,24.758533333333332,-NASDAQ 100 (Mini)
2025-02-24 20:40:00.156000+00:00,2025-02-24 15:40:00.156000-05:00,2025-02-24 21:40:00.156000+01:00,940,370,0,-1.0,210.00031666666666,-NASDAQ 100 (Mini)
2025-02-25 16:05:00.207000+00:00,2025-02-25 11:05:00.207000-05:00,2025-02-25 17:05:00.207000+01:00,665,95,1,-1.0,32.12145,-NASDAQ 100 (Mini)
2025-02-26 15:40:00.175000+00:00,2025-02-26 10:40:00.175000-05:00,2025-02-26 16:40:00.175000+01:00,640,70,2,1.0,85.00185,+NASDAQ 100 (Mini)
2025-02-27 15:55:00.105000+00:00,2025-02-27 10:55:00.105000-05:00,2025-02-27 16:55:00.105000+01:00,655,85,3,-1.0,19.1756,-NASDAQ 100 (Mini)
2025-02-27 17:45:00.169000+00:00,2025-02-27 12:45:00.169000-05:00,2025-02-27 18:45:00.169000+01:00,765,195,3,-1.0,18.39765,-NASDAQ 100 (Mini)
2025-02-28 02:40:00.332000+00:00,2025-02-27 21:40:00.332000-05:00,2025-02-28 03:40:00.332000+01:00,1300,730,3,-1.0,79.99816666666668,-NASDAQ 100 (Mini)
2025-03-03 23:01:00.679000+00:00,2025-03-03 18:01:00.679000-05:00,2025-03-04 00:01:00.679000+01:00,1081,511,0,-1.0,119.05725000000001,-NASDAQ 100 (Mini)
2025-03-06 18:01:00.095000+00:00,2025-03-06 13:01:00.095000-05:00,2025-03-06 19:01:00.095000+01:00,781,211,3,-1.0,45.20883333333334,-NASDAQ 100 (Mini)
2025-03-10 12:31:00.259000+00:00,2025-03-10 08:31:00.259000-04:00,2025-03-10 13:31:00.259000+01:00,511,-59,0,-1.0,62.82821666666667,-NASDAQ 100 (Mini)
2025-03-10 16:40:00.203000+00:00,2025-03-10 12:40:00.203000-04:00,2025-03-10 17:40:00.203000+01:00,760,190,0,-1.0,41.131,-NASDAQ 100 (Mini)
2025-03-11 00:35:00.109000+00:00,2025-03-10 20:35:00.109000-04:00,2025-03-11 01:35:00.109000+01:00,1235,665,0,-1.0,55.00045,-NASDAQ 100 (Mini)
2025-03-13 16:15:00.120000+00:00,2025-03-13 12:15:00.120000-04:00,2025-03-13 17:15:00.120000+01:00,735,165,3,-1.0,22.321900000000003,-NASDAQ 100 (Mini)
2025-03-13 16:45:00.120000+00:00,2025-03-13 12:45:00.120000-04:00,2025-03-13 17:45:00.120000+01:00,765,195,3,-1.0,82.55081666666666,-NASDAQ 100 (Mini)
2025-03-20 01:15:01.893000+00:00,2025-03-19 21:15:01.893000-04:00,2025-03-20 02:15:01.893000+01:00,1275,705,2,1.0,496.28625,+NASDAQ 100 (Mini)
2025-03-24 08:50:00.824000+00:00,2025-03-24 04:50:00.824000-04:00,2025-03-24 09:50:00.824000+01:00,290,-280,0,1.0,302.99,+NASDAQ 100 (Mini)
2025-03-26 00:25:00.495000+00:00,2025-03-25 20:25:00.495000-04:00,2025-03-26 01:25:00.495000+01:00,1225,655,1,1.0,324.4055,+NASDAQ 100 (Mini)
2025-03-26 16:55:00.180000+00:00,2025-03-26 12:55:00.180000-04:00,2025-03-26 17:55:00.180000+01:00,775,205,2,-1.0,85.00053333333334,-NASDAQ 100 (Mini)
2025-03-28 08:15:00.230000+00:00,2025-03-28 04:15:00.230000-04:00,2025-03-28 09:15:00.230000+01:00,255,-315,4,-1.0,117.31793333333333,-NASDAQ 100 (Mini)
2025-03-28 15:01:00.248000+00:00,2025-03-28 11:01:00.248000-04:00,2025-03-28 16:01:00.248000+01:00,661,91,4,-1.0,75.9984,-NASDAQ 100 (Mini)
2025-03-28 17:00:00.797000+00:00,2025-03-28 13:00:00.797000-04:00,2025-03-28 18:00:00.797000+01:00,780,210,4,-1.0,17.7541,-NASDAQ 100 (Mini)
2025-04-03 15:01:01.163000+00:00,2025-04-03 11:01:01.163000-04:00,2025-04-03 17:01:01.163000+02:00,661,91,3,-1.0,17.17515,-NASDAQ 100 (Mini)
2025-04-04 16:20:00.270000+00:00,2025-04-04 12:20:00.270000-04:00,2025-04-04 18:20:00.270000+02:00,740,170,4,-1.0,16.992533333333334,-NASDAQ 100 (Mini)
2025-04-08 00:55:00.342000+00:00,2025-04-07 20:55:00.342000-04:00,2025-04-08 02:55:00.342000+02:00,1255,685,0,1.0,2.7859666666666665,+NASDAQ 100 (Mini)
2025-04-09 00:05:00.335000+00:00,2025-04-08 20:05:00.335000-04:00,2025-04-09 02:05:00.335000+02:00,1205,635,1,-1.0,39.61833333333333,-NASDAQ 100 (Mini)
2025-04-09 00:50:00.166000+00:00,2025-04-08 20:50:00.166000-04:00,2025-04-09 02:50:00.166000+02:00,1250,680,1,-1.0,25.309649999999998,-NASDAQ 100 (Mini)
2025-04-14 08:25:00.600000+00:00,2025-04-14 04:25:00.600000-04:00,2025-04-14 10:25:00.600000+02:00,265,-305,0,1.0,53.09526666666667,+NASDAQ 100 (Mini)
2025-04-14 13:01:00.663000+00:00,2025-04-14 09:01:00.663000-04:00,2025-04-14 15:01:00.663000+02:00,541,-29,0,1.0,29.09265,+NASDAQ 100 (Mini)
2025-04-15 16:45:00.136000+00:00,2025-04-15 12:45:00.136000-04:00,2025-04-15 18:45:00.136000+02:00,765,195,1,1.0,9.370966666666668,+NASDAQ 100 (Mini)
2025-04-16 00:10:01.471000+00:00,2025-04-15 20:10:01.471000-04:00,2025-04-16 02:10:01.471000+02:00,1210,640,1,-1.0,49.99251666666667,-NASDAQ 100 (Mini)
2025-04-21 15:01:00.361000+00:00,2025-04-21 11:01:00.361000-04:00,2025-04-21 17:01:00.361000+02:00,661,91,0,-1.0,27.9963,-NASDAQ 100 (Mini)
2025-04-22 16:00:00.545000+00:00,2025-04-22 12:00:00.545000-04:00,2025-04-22 18:00:00.545000+02:00,720,150,1,1.0,52.03836666666667,+NASDAQ 100 (Mini)
2025-04-22 17:10:00.687000+00:00,2025-04-22 13:10:00.687000-04:00,2025-04-22 19:10:00.687000+02:00,790,220,1,1.0,1.0416666666666667,+NASDAQ 100 (Mini)
2025-04-24 15:31:00.247000+00:00,2025-04-24 11:31:00.247000-04:00,2025-04-24 17:31:00.247000+02:00,691,121,3,1.0,26.133566666666663,+NASDAQ 100 (Mini)
2025-04-24 17:15:00.359000+00:00,2025-04-24 13:15:00.359000-04:00,2025-04-24 19:15:00.359000+02:00,795,225,3,1.0,109.30573333333334,+NASDAQ 100 (Mini)
2025-04-25 00:25:00.412000+00:00,2025-04-24 20:25:00.412000-04:00,2025-04-25 02:25:00.412000+02:00,1225,655,3,1.0,55.02575,+NASDAQ 100 (Mini)
2025-04-25 01:40:00.429000+00:00,2025-04-24 21:40:00.429000-04:00,2025-04-25 03:40:00.429000+02:00,1300,730,3,1.0,51.8075,+NASDAQ 100 (Mini)
2025-04-29 19:01:00.167000+00:00,2025-04-29 15:01:00.167000-04:00,2025-04-29 21:01:00.167000+02:00,901,331,1,1.0,89.3998,+NASDAQ 100 (Mini)
2025-05-01 00:45:00.301000+00:00,2025-04-30 20:45:00.301000-04:00,2025-05-01 02:45:00.301000+02:00,1245,675,2,1.0,585.0019,+NASDAQ 100 (Mini)
2025-05-01 11:31:00.198000+00:00,2025-05-01 07:31:00.198000-04:00,2025-05-01 13:31:00.198000+02:00,451,-119,3,1.0,120.85873333333333,+NASDAQ 100 (Mini)
2025-05-02 13:01:00.297000+00:00,2025-05-02 09:01:00.297000-04:00,2025-05-02 15:01:00.297000+02:00,541,-29,4,1.0,36.212133333333334,+NASDAQ 100 (Mini)
2025-05-02 13:40:00.158000+00:00,2025-05-02 09:40:00.158000-04:00,2025-05-02 15:40:00.158000+02:00,580,10,4,1.0,12.648183333333332,+NASDAQ 100 (Mini)
2025-05-02 14:05:00.311000+00:00,2025-05-02 10:05:00.311000-04:00,2025-05-02 16:05:00.311000+02:00,605,35,4,1.0,15.32915,+NASDAQ 100 (Mini)
2025-05-02 14:50:00.256000+00:00,2025-05-02 10:50:00.256000-04:00,2025-05-02 16:50:00.256000+02:00,650,80,4,1.0,32.0967,+NASDAQ 100 (Mini)
