ms,dir,tod,transc,pos,rbp,rbp_rel,vol30,dow,r15,r30,r60,r120,fwd75,fwd240,tomada
1728326400000,-1,880,880,0.14708525216219953,98.57209712028329,0.7007578112730658,3.6955647510230625,0,-27.33779146278814,-22.07911119939898,-33.60130480920653,-37.15473070378672,24.898933480166363,43.0888688355402,False
1728326700000,-1,885,885,0.0705124932351608,98.64655492270472,0.70128713841717,4.0988902418300635,0,-29.721029164702095,-37.409143363432705,-42.14477241376691,-41.11239145846213,24.5777821583526,34.275429606284156,False
1728327000000,-1,890,890,0.056294912914612874,124.36794816162434,0.8841428121379459,4.895964049453129,0,-35.906061034468586,-60.215546149468004,-64.00445422879098,-68.45639239746681,-7.4673281042692,10.126765329583343,False
1728327300000,-1,895,895,0.043668547765002175,124.38748091590601,0.8842816722265352,5.259704828868872,0,-34.47200094170766,-61.71555356719094,-71.89688242282722,-67.28142165585815,-9.813738446018405,16.38535262797891,False
1728327600000,-1,900,900,0.026551390876329982,134.97850084338071,0.9595741754840257,5.67638652386939,0,-39.188971465646816,-68.79352697396257,-88.96693539391043,-82.91482131263295,-22.489169521759944,2.1180613140581173,False
1728327900000,-1,905,905,0.08798971428146876,135.96989968751805,0.9666221181007743,5.6192680405575715,0,-6.557959119495305,-42.44047310592358,-60.46497566284614,-83.34528742607539,-15.179905935511773,7.353998498581538,False
1728328200000,-1,910,910,0.1989253505059251,135.76511284944195,0.9651662702430115,5.501095043905787,0,10.087955498259138,-24.418820644590554,-46.44401725835245,-72.08551131508645,-0.09585402098499785,7.790913926720711,False
1728328500000,-1,915,915,0.13579898257595802,135.8815682242995,0.9659941618673177,5.316536634495521,0,13.803550697963907,-25.43951546312595,-62.75349177845224,-77.0097181554552,-8.673646112411504,9.347219515248861,False
1728328800000,-1,920,920,0.14001285714816744,135.87378825579276,0.9659388533787916,4.343931910337683,0,7.073581517014205,0.5109835716776701,-59.707639493273845,-76.92331201465174,-8.100594397018046,3.011720616942215,False
1728329100000,-1,925,925,0.1803530885025152,135.7993541846529,0.9654096949424802,4.104906707604884,0,-2.5214652467620002,7.56394660857751,-54.198288273822335,-64.72455078382123,-2.617979382149027,11.147606501753504,False
1728329400000,-1,930,930,0.1330306081876982,135.88667988784994,0.9660305011384319,3.303035184212893,0,-0.3761710533090046,13.426860395033824,-55.459034687204145,-64.40652337170948,-9.05015760645167,7.108133048375764,True
1728329700000,-1,935,935,0.06024279943963534,136.02121702725836,0.966986937636194,3.534484183840517,0,-10.838659930241246,-3.7727452276825613,-46.19720662436877,-74.9582068904897,-18.95980421428023,0.6343353759952208,False
1728330000000,-1,940,940,0.09859063266058854,139.77003120464957,0.9936375912650042,4.266350832321134,0,-14.499811019028641,-17.017620188833902,-41.3948858119062,-74.85709840354127,-17.142646915242477,0.3481894854262535,False
1728330300000,-1,945,945,0.0711727634656276,141.60964914542672,1.006715598930648,4.377002502148015,0,-13.543172301659911,-13.91883390002957,-39.32294052413354,-81.3019872999976,-22.623969940416266,-10.921637553928942,False
1728330600000,-1,950,950,0.09854498062949126,141.55478010525124,1.0063255300407359,4.467784718318745,0,0.21885834087909117,-10.62003880247464,-10.109597897333122,-74.04934619653525,-18.740535721146756,-6.688932783149859,False
1728331200000,-1,960,960,0.17570921036187798,141.40032901268714,1.0052275234776626,5.168967589574302,0,14.803369567888414,1.2401488077573575,14.66867433328245,-74.42876376079988,-7.809040361486108,6.70384935150814,False
1728340500000,-1,1115,1115,0.10157778430251974,163.85271926743002,1.1648435640450374,5.445730379224596,0,-39.50162141162061,-37.98860235986301,-37.98860235986301,-37.98860235986301,-26.058535257820203,-15.294709793745032,False
1728341700000,-1,1135,1135,0.17170187448810942,163.66466818949274,1.1635066921955721,6.947901824915509,0,-7.7453750901579355,-24.685255673694286,-26.542228487764774,-26.542228487764774,-25.471706607378408,-22.189358839976858,False
1728342000000,-1,1140,1140,0.18389454652222945,163.632015263387,1.1632745596377996,7.159901092125679,0,-7.047458174638255,-22.868858803428704,-24.552015392192985,-24.552015392192985,-29.726402698666554,-17.852328472123258,False
1728342300000,-1,1145,1145,0.19646737030799363,163.59835790338266,1.1630352864700484,4.81226109225773,0,-3.784201738639137,15.547916697158382,-22.499750025198885,-22.499750025198885,-26.77500716853576,-17.19589112804787,False
1728351300000,-1,1295,1295,0.181941246465059,163.63724547670517,1.1633117416897638,2.673590396229484,0,-7.405740424198948,-27.263163060537998,-30.38628013442679,-5.32420587293303,-15.28370001485424,-7.450677320279819,False
1728351600000,-1,1300,1300,0.19756146559318274,163.5954296729261,1.1630144694191222,2.7529875832146025,0,-7.886986769909399,-18.03468607190051,-24.915326976090448,-4.868758062900325,-17.949460689492547,-4.8933769169834385,False
1728351900000,-1,1305,1305,0.19653536493022852,163.59817591990398,1.163033992733302,2.6969461093192604,0,-8.980965536139474,-14.585251598367988,-20.379649435516846,-10.825374034275637,-15.780621750431933,-5.061327257989134,False
1728353700000,-1,1335,1335,0.19502402991764098,163.6022210118335,1.163062749651839,2.6178432246731993,0,-6.681100106648019,-0.24725165126304738,-14.832142626877154,-27.822556450119997,-14.798554194350722,-5.308710167988284,False
1728354900000,-1,1355,1355,0.19492203798427743,163.60249400070268,1.1630646903540058,2.3610413242613113,0,-6.787657731056607,-2.5720368737480737,2.124140968311483,-28.268593640364827,-11.651472761224912,-5.325405160838681,False
1728394800000,1,580,580,0.8283333333333358,87.1516021721363,0.6008854683623124,3.0678054907241243,1,-0.22918235175195534,7.119933560699732,7.304152200786618,-1.5136153013028952,75.12327378007112,59.692816235166205,False
1728395100000,1,585,585,0.910743944636664,87.08905292613767,0.6004542091308027,4.012953736756859,1,-0.65237196974266,9.87128914813118,19.200404498720403,7.309971647722069,68.73455789046412,53.29910308320418,False
1728395400000,1,590,590,0.9261822376009066,87.07734532208673,0.60037348853625,4.557022512890185,1,13.079188146014609,7.521220964634701,19.67875872971092,3.4441054983358477,73.8866842518715,51.367096745391635,False
1728395700000,1,595,595,0.9660874118028221,100.54157438845806,0.6932055121254921,4.9229542113806986,1,25.18600886071365,24.956249290086774,34.330517925336146,20.90997502418146,50.73026687673065,38.87102859026381,False
1728396000000,1,600,600,1.0,106.02223017192969,0.7309930723688409,5.008444055412927,1,26.992583970371076,26.338451080112346,45.23435234612627,30.46862416004492,35.34091035452214,37.705619773757974,False
1728396300000,1,605,605,0.9428928769023398,128.36281076435506,0.8850250109469868,5.502852776730869,1,40.8776412143208,54.01029399637602,59.60831752342743,46.61753313267569,16.687895591698254,24.984080806884634,False
1728396600000,1,610,610,0.9533230992215338,128.34562717600036,0.8849065350007126,5.4023003342081015,1,25.535338950868347,50.78566113888794,57.941753752903665,52.30136039334532,15.491006859937873,22.358896595053857,False
1728396900000,1,615,615,0.9239260026962033,128.39407011473386,0.8852405352623742,4.905003483643719,1,12.75570643302082,39.78272135109373,49.69328117378158,50.0242227844594,25.2462948222143,27.675025703026712,False
1728397200000,1,620,620,0.9075189551854965,128.42112289250667,0.8854270564580536,4.836091160452056,1,-4.540696019331714,36.31838390071529,43.86692072438913,50.882912422882676,24.051253166459396,27.993080836536954,False
1728397500000,1,625,625,0.8492936125115899,128.51721989439608,0.8860896179090121,5.138913088909374,1,-13.35172971658527,12.149515139894262,37.13608506283883,44.54044790823231,34.00029513223713,34.761910556107,False
1728397800000,1,630,630,0.9330626748435649,128.37901004336211,0.8851367003607289,5.196565054944047,1,1.173094524302698,13.930297322262142,40.30543864782965,56.25296020558057,23.576184102518383,26.155188753780312,False
1728398100000,1,635,635,0.9891047147488318,132.39039209993382,0.9127940368384041,4.465388335131212,1,14.594469342583682,10.047146418366015,64.1117053479312,67.26086923062091,12.257416641396901,13.566946214507158,False
1728398400000,1,640,640,0.9427852089606149,135.7788160397903,0.9361562545758274,4.167323642890912,1,19.10598166545041,5.72874215854835,56.54349709323769,63.888949524899544,26.477263952753294,28.365427024470424,False
1728398700000,1,645,645,0.9600032258064476,154.6109061934735,1.0659981511124708,6.162082255935914,1,29.072825319103046,30.249330360625493,70.15239177979859,89.48749170838877,7.015345182315169,3.8178918932629813,False
1728399000000,1,650,650,0.9380665436072707,163.3858148979374,1.1264986467465496,6.146596536471837,1,22.666203210111036,37.293752673481784,73.74758145686667,93.57146627281709,-14.096578461607612,1.3290005721278142,False
1728399300000,1,655,655,0.8942685847660534,163.50281694469007,1.1273053425262034,5.862346004440872,1,18.47531081847764,37.61659137890394,49.81180885344383,84.31333329845359,-11.52409139216548,12.410061103973469,False
1728399600000,1,660,660,0.8993852115146909,163.4891397230454,1.1272110419794663,5.846804850473029,1,-1.4079567360780754,27.660775255000658,41.62960485960987,87.05226602715888,-8.518265286723281,16.061347073095256,True
1728399900000,1,665,665,0.9389116870833373,163.3835588249609,1.126483091766109,5.771405978693503,1,0.13808445554319704,22.80460065068768,32.874659185229135,92.67893702097574,-10.856179597839022,5.854799769335894,False
1728400200000,1,670,670,0.8998581257341611,163.48787569464503,1.1272023268637545,5.801407190279118,1,0.9139056937135237,19.390904981366752,25.13075568939982,83.21812144808094,-8.367558434738687,13.329732581310871,False
1728400500000,1,675,675,0.8610791597382218,163.59159097645096,1.1279174141843664,3.5401775040436774,1,-6.262623451120941,-7.669698436911787,22.556431599534132,72.36180308308971,3.926138288112835,21.88275550819574,False
1728400800000,1,680,680,0.8401641470000388,163.6475833278041,1.1283034654952888,2.980233961241399,1,-16.133724524020067,-15.995862850133324,21.23823524805557,65.19832157064087,6.985186162702384,34.34025366062077,False
1728401100000,1,685,685,0.8410428521303968,163.64523014259763,1.1282872409536888,3.313977454859483,1,-9.615584139879285,-8.702557219875118,28.881298105138953,66.12463700229387,6.529732024851409,33.58582995225623,False
1728401400000,1,690,690,0.8774847065643473,163.5476978898208,1.12761478385675,3.454711330603969,1,2.6838095061254563,-3.5804947138318166,24.07037661521061,64.47283197182907,1.452570818316623,27.224101238647602,False
1728401700000,1,695,695,0.8573172033988825,163.6016594221318,1.127986833248937,3.1286970888324808,1,2.8070562263571297,-13.331197124851757,9.443002263174183,73.61524830897359,-2.036067089085103,38.62387821014224,False
1728402000000,1,700,700,0.872233833198578,163.561744053106,1.127711628150991,3.07271303265471,1,5.104255275276692,-4.516236904209547,14.865910685089023,71.49346483608765,1.3803352627750343,41.80878813450528,False
1728402300000,1,705,705,0.8744702597977151,163.5557612841903,1.1276703786637479,3.0228290337368238,1,-0.493005829094173,2.1906713636576924,-5.480707252127903,64.63323605543137,0.5219732004180244,34.61989746869509,False
1728402600000,1,710,710,0.8745038214519952,163.5556715051798,1.1276697596630476,2.9723388824932764,1,2.811759233343203,5.619604736326611,-10.385247156471378,63.285745614332086,-10.463411145889001,36.32801736023872,False
1728402900000,1,715,715,0.9431190981068177,163.37232825518623,1.1264056601869892,2.4846113523688933,1,11.594117556057437,16.704290764903984,7.987196540408803,57.838791064588335,-38.59814873439116,33.363335561942264,False
1728403200000,1,720,720,0.9509145550792523,163.35152442649962,1.1262622237149964,2.1742279133068645,1,12.502904910605128,12.009282681011424,8.424488049862955,50.089163720339336,-24.81410107594617,20.256775209503974,False
1728403500000,1,725,725,0.8517886836203842,163.61645812188993,1.1280888660677686,2.908163692241812,1,-3.7151896213816205,-0.9044750099107546,-14.234466361296993,18.593397500901165,-17.366292947916804,25.50331074287593,False
1728403800000,1,730,730,0.8237860597092315,163.6914564751437,1.128605958347177,3.1008326533545207,1,-19.495716320778733,-7.924202327407315,-12.436860474118738,12.662640445069151,-8.646173191857454,36.1529104096725,False
1728404100000,1,735,735,0.8472822687678299,163.6285228396477,1.1281720488595917,3.14394207060559,1,-16.928491948774436,-4.44675257068039,-2.257055344374592,20.294285143711566,-12.847950558431132,32.91042349960138,False
1728404400000,1,740,740,0.8724657137190915,163.56112371839203,1.1277073511198652,3.1582478134019842,1,3.3831024292307887,-0.3333440788544362,5.286073331274288,26.53553526622554,-11.892995379039206,28.777835033693133,False
1728404700000,1,745,745,0.8486766029503702,163.6247896935583,1.128146309880841,2.9022828607686337,1,4.074369275599565,-15.429290319938227,1.2492269097852393,30.134132944403813,-7.86685004344978,32.68152501868515,False
1728405000000,1,750,750,0.8850787936110786,163.52738786258672,1.1274747520050936,2.941358040580833,1,6.184589528572815,-10.754371997605539,1.2419954540687783,25.315361599111963,-12.994179461771616,26.709315355823993,False
1728405300000,1,755,755,0.8828484691309035,163.5333522368856,1.1275158746666942,2.1828899016893546,1,1.6982151424493885,5.081892095257778,4.176957440906737,13.62390400593716,-13.206707145149155,27.075021970015545,False
1728405600000,1,760,760,0.8809446080151316,163.538443921141,1.1275509803790655,2.2696388720006753,1,5.2798455425517865,9.35636602219736,1.4247495210484296,16.292778226050242,-8.709942112515856,27.387219447281286,False
1728405900000,1,765,765,0.8863663407118052,163.5239448787781,1.1274510136126046,2.1939490760474727,1,0.21054921413243832,6.395268958752087,1.9456725702027278,-3.5361010481027577,-1.7796522139479354,26.49820822399951,False
1728406200000,1,770,770,0.8448719317783075,163.63497660117991,1.1282165457067446,2.3657113006691937,1,-6.2104304596188875,-4.513269981875068,-4.846463613547014,-15.226677597771632,7.511367402373015,33.30613697438922,False
1728406500000,1,775,775,0.8806730637213759,163.53917016476365,1.127555987621944,2.433935726454198,1,-0.044407931256706945,5.235414164594943,-10.201954027853066,-2.222905988635837,0.3717309629824861,27.43174919725977,False
1728406800000,1,780,780,0.8776616680142135,163.54722455736814,1.1276115203643367,2.217353398552758,1,-1.4234224183884425,-1.212903174303559,-11.965970770716483,-3.5515634386296124,2.39366611097358,27.925605635699124,False
1728407100000,1,785,785,0.8105292062668701,163.72698578197117,1.1288509227958103,2.503431171059274,1,-5.619671085485001,-11.826611487455452,-6.7507295485425,-20.97558660657195,11.595839944338326,38.94769538363319,False
1728409200000,1,820,820,0.8005980076581612,163.75361220468704,1.1290345043948364,3.26176491365008,1,4.854684623201155,15.373485169039025,-13.139757996732948,-11.716880562074872,27.767992125555807,40.580298974810525,False
1728409500000,1,825,825,0.8056170005034281,163.74015475818933,1.1289417191351259,2.214387974101981,1,6.038081956454278,1.0822094459994602,-13.204450657232636,-11.26134724077521,31.439628439662304,39.75515337734548,False
1728409800000,1,830,830,0.8020899757440723,163.74961155337732,1.1290069210438012,1.624875040079928,1,0.38271575700798977,9.250831657217073,-7.000624374614572,-11.843695161032342,28.272419240573665,40.33499836627597,False
1728410100000,1,835,835,0.8276853137251837,163.68100913258732,1.1285339268965935,1.6490571418899849,1,4.435644213369727,9.292482201945784,-8.665572663275611,-18.858686113735203,25.1587981207968,36.12862938685346,False
1728410400000,1,840,840,0.8754832115452048,163.55305163382192,1.12765169639641,1.7442107145369508,1,11.43990420834795,17.484893672721213,-0.3562805093249022,-12.321824955825456,19.52177368145902,28.282893809405962,False
1728410700000,1,845,845,0.8907751216609999,163.51215661287253,1.127369736877544,1.6082410243954495,1,14.522158194452128,14.905429737335218,13.138421848795101,6.378822906993875,26.036325735592225,25.775408715535963,False
1728411000000,1,850,850,0.8829461030342741,163.533091133419,1.1275140744326775,1.572921124099132,1,9.045141759576047,13.484798076015547,28.879014079377097,9.683993657008116,26.71024688454926,24.653079382166432,False
1728411300000,1,855,855,0.8922976003417212,163.508086180892,1.1273416724086633,1.9491641706818041,1,2.750044599026946,14.193094832055664,15.276840268183545,7.365792210571875,24.79547957299877,24.062136415197166,False
1728411600000,1,860,860,0.8813534499855004,163.5373504878533,1.127543441468055,1.7620961458217101,1,-1.5405578545590881,12.979363117404663,22.242201764943736,1.4536881310456273,34.677871760631085,24.986529268449242,False
1728411900000,1,865,865,0.8768744946682753,163.549330091705,1.127626037423744,1.9164316771641212,1,-0.9929088842430822,8.051334775169838,17.35129866562657,4.613874102143978,41.046637868782376,26.008812018245564,False
1728412200000,1,870,870,0.890201522478678,163.51369021495674,1.1273803106270068,1.8049138125752204,1,-0.34272567987270186,2.4072246680639786,19.89632734752167,0.8377064704467863,32.03871546003878,22.094840085551404,False
1728412500000,1,875,875,0.8825006483501331,163.53428242476156,1.1275222880470976,1.9658360864351399,1,0.18760978103493642,-1.3529769758957588,13.550436091114282,-0.056880298257011574,35.0155111958772,20.546378288566203,False
1728412800000,1,880,880,0.9546460008237814,163.3415681478291,1.1261935780100067,2.3392785514805268,1,12.719477731955031,11.725305919467743,25.22591533375307,12.0530110947481,31.474231472827796,8.85943176142101,False
1728413100000,1,885,885,0.9313542127503784,163.403735379827,1.1266222033638134,2.147248076487921,1,6.729028248599889,6.386071947648286,20.588230592177847,7.356594307448283,23.45948274869336,11.998212981192413,False
1728413400000,1,890,890,0.9462006681820214,163.364103799196,1.1263489549060013,2.0944002243706543,1,10.417137033651436,10.604942250367344,23.59806990740232,16.580925410449865,10.040446391148539,10.095772520488655,False
1728413700000,1,895,895,0.970169791460079,163.30016044774553,1.1259080837145676,1.968381158388074,1,2.5356803061304944,15.258383291005817,23.322003101378108,14.63622058684999,12.162001850557491,6.58173062047851,False
1728414000000,1,900,900,0.9748227605821927,167.04525782944586,1.1517294632208295,2.0277038071925877,1,10.829102641256583,17.565417823612872,19.976870882387754,19.61987863608794,8.28946317346757,8.720744345487308,False
1728414300000,1,905,905,0.9524658489902286,167.1076661268317,1.1521597506518089,2.0231206581360905,1,4.663344739654907,15.085339643423623,13.73032165580712,26.886782980406476,12.028571444229197,11.016226465159207,False
1728414600000,1,910,910,0.9589591618915883,167.0895355360035,1.1520347453932713,1.777023053402217,1,1.8325212128789126,4.36866618780396,16.099094502024514,45.024601179077806,10.94230174998545,9.276995606390948,False
1728414900000,1,915,915,0.972103797604212,167.0528452004785,1.1517817759825337,1.679223650744505,1,-0.4541898716858839,10.374420922696359,16.767118050187158,32.06957317679393,8.744050191058506,2.9394192759379933,False
1728415200000,1,920,920,0.997932482355057,171.59781450609546,1.1831180445287377,1.82579368071956,1,12.289130708036389,16.95820629299405,27.581132623202276,49.88468089981657,-0.2602394521422635,-5.362525001398888,False
1728415500000,1,925,925,0.9906545565897636,172.25515526889518,1.1876502218184724,1.7545507101929274,1,10.594096845895073,12.428559449493282,27.705906712884865,45.10527872472858,0.34783640283642114,-4.749285591799657,False
1728415800000,1,930,930,0.9787100151315375,173.97508391312775,1.1995086398300905,1.7822189967333748,1,8.01492280712468,7.560368905763504,25.139066833248513,45.085411691063726,0.7285434619719311,-5.265518013062298,False
1728416100000,1,935,935,0.9829989631507043,181.27602076843186,1.249846519483962,1.6515059572362034,1,7.077219364839404,19.37504736025719,34.489614920685256,48.086785944079224,-7.332269608935071,-12.66365403501668,False
1728416400000,1,940,940,0.9898327777108292,185.5917803795572,1.2796024524861818,1.4220355479730404,1,13.303871573426829,23.91206266970869,28.291175239480992,53.58845765236264,-12.938821528596378,-17.90244687149056,False
1728416700000,1,945,945,0.9532286353108126,185.7179465285689,1.280472332140151,1.8595428325557863,1,6.882347048546844,14.902786003703206,25.29266770389338,45.93297142357011,-6.149571238228679,-11.13944652565979,False
1728417000000,1,950,950,0.9624238529407746,185.68623657546848,1.2802537010473702,1.7854202439868028,1,0.5240887134005945,7.601678987321225,24.57277636435773,48.22883328120753,-7.855946601041941,-15.551790999202009,False
1728417300000,1,955,955,0.9834944397367953,189.95491827222864,1.3096850452420663,1.9992743911495943,1,3.174076398186898,16.482170722089684,28.931215135450383,52.32069162574015,-16.10778519270273,-23.19415745895448,False
1728417600000,1,960,960,0.9214213978595909,190.17916003358746,1.3112311283024138,2.276799292081142,1,-1.8285600390555157,5.0525285310110135,12.616717334734684,32.618792470437974,-4.321801466519171,-11.887565318192683,False
1728417900000,1,965,965,0.8637657052589729,190.38791869560094,1.3126704598037544,2.472956435353724,1,-14.496707537974274,-13.97337858065284,5.374595292426676,19.112296440446652,6.650401829966235,0.8355326647713213,False
1728418200000,1,970,970,0.8954691439391541,190.27307078898104,1.3118786162066232,2.6531896878609453,1,-16.720837869129703,-13.552068792627159,10.327588085254913,26.443309068935328,0.6140794687503615,-7.3366074617420285,False
1728418500000,1,975,975,0.8986965027356694,190.26138722782179,1.311798061380959,2.4809213031573836,1,-4.321801466519171,-6.149571238228679,8.744050191058506,25.525829493424634,0.0,-8.30946789201037,False
1728418800000,1,980,980,0.8986965027356694,190.26138722782179,1.311798061380959,2.3812510766422816,1,6.650401829966235,-7.855946601041941,-0.2602394521422635,27.320175401175373,0.0,-5.058629294577566,False
1728419100000,1,985,985,0.8986965027356694,190.26138722782179,1.311798061380959,2.0720871012389432,1,0.6140794687503615,-16.10778519270273,0.34783640283642114,28.054706828013476,0.0,-6.617618629608524,False
1728419400000,1,990,990,0.8986965027356694,190.26138722782179,1.311798061380959,1.7856953110634575,1,0.0,-4.321801466519171,0.7285434619719311,25.86944178549988,0.0,-6.871893621692715,False
1728419700000,1,995,995,0.8986965027356694,190.26138722782179,1.311798061380959,1.168743732777012,1,0.0,6.650401829966235,-7.332269608935071,27.132056596219645,0.0,-6.037911455873957,False
1728420000000,1,1000,1000,0.8986965027356694,190.26138722782179,1.311798061380959,0.43844666886442085,1,0.0,0.6140794687503615,-12.938821528596378,15.315748264157492,0.0,-8.939930543616637,False
1728420300000,1,1005,1005,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,-6.149571238228679,19.12754255947835,0.0,-5.766717971166235,False
1728420600000,1,1010,1010,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,-7.855946601041941,16.697525521420786,0.0,-4.7217522502707165,False
1728420900000,1,1015,1015,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,-16.10778519270273,12.776828162872622,-2.399440336263714,-6.8723912244161856,False
1728421200000,1,1020,1020,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,-4.321801466519171,8.28946317346757,-1.4599663929060203,-5.755770711232122,False
1728421500000,1,1025,1025,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,6.650401829966235,12.028571444229197,-2.3272879412494785,-3.471774206991185,False
1728421800000,1,1030,1030,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.6140794687503615,10.94230174998545,-2.040171169365168,-6.043385085841013,False
1728422100000,1,1035,1035,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,8.744050191058506,-3.7648622115660224,-5.384559078953632,False
1728422400000,1,1040,1040,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,-0.2602394521422635,-6.567858357185985,-4.367956713339227,False
1728422700000,1,1045,1045,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,0.34783640283642114,-6.446443292471571,-4.6162604727328915,False
1728423000000,1,1050,1050,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,0.7285434619719311,-7.115718956568484,-3.2179968176315743,False
1728423300000,1,1055,1055,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,-7.332269608935071,-6.590748082500042,-4.755091632795416,False
1728423600000,1,1060,1060,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,-12.938821528596378,-6.187192273143793,-1.9794636370085161,False
1728423900000,1,1065,1065,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,-6.149571238228679,0.43092395918931103,-1.2330595506548914,False
1728424200000,1,1070,1070,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,-7.855946601041941,-1.0111287356462384,-6.319554597792321,False
1728424500000,1,1075,1075,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,-16.10778519270273,-1.6634859071196217,-6.7668994468783605,False
1728424800000,1,1080,1080,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,-4.321801466519171,-5.799559750965244,-7.097805258495793,False
1728425100000,1,1085,1085,0.8986965027356694,190.26138722782179,1.311798061380959,0.0,1,0.0,0.0,0.0,6.650401829966235,-5.102418334311798,-15.723748483119637,False
1728425400000,1,1090,1090,0.8860852190105543,190.3070502690909,1.3121128950415686,0.3514807408291688,1,-2.399440336263714,-2.399440336263714,-2.399440336263714,-1.785508212217568,-2.6981517735003013,-18.293777612068407,False
1728425700000,1,1095,1095,0.8910230256619541,190.289168806961,1.3119896074544315,0.5625432557948347,1,-1.4599663929060203,-1.4599663929060203,-1.4599663929060203,-1.4599663929060203,-4.5343204160530615,-15.96940769512778,False
1728426000000,1,1100,1100,0.8864644467459643,190.30567683850754,1.312103425628973,0.5734347491510263,1,-2.3272879412494785,-2.3272879412494785,-2.3272879412494785,-2.3272879412494785,-3.0087086811469987,-13.593191528670223,False
1728426300000,1,1105,1105,0.8879735115965254,190.300211728371,1.3120657452515365,0.6178217446908971,1,0.35935539208109546,-2.040171169365168,-2.040171169365168,-2.040171169365168,-2.9304827089327024,-12.359987702722508,False
1728426600000,1,1110,1110,0.8789086610384058,190.33304499669381,1.3122921212827543,0.6517997603749063,1,-2.305232374839594,-3.7648622115660224,-3.7648622115660224,-3.7648622115660224,-1.2285460540750748,-11.796630627822768,False
1728426900000,1,1115,1115,0.8641763173586895,190.38643033858116,1.312660198006121,0.7032805707811642,1,-4.241557548509967,-6.567858357185985,-6.567858357185985,-6.567858357185985,-1.1347819172224938,-14.324443262248021,False
1728427200000,1,1120,1120,0.8648144660996597,190.38411726939822,1.3126442500530746,0.6815795440104132,1,-4.407171261480158,-4.047974243475139,-6.446443292471571,-6.446443292471571,-0.6517821336815555,-17.52143735836098,False
1728427500000,1,1125,1125,0.8612968019332776,190.39686828831682,1.3127321646958814,0.5447953639943919,1,-3.3521187715312983,-5.656578405099921,-7.115718956568484,-7.115718956568484,-0.45363887845484285,-13.638545819991688,False
1728427800000,1,1130,1130,0.8640560106288396,190.38686641529776,1.312663204630848,0.6824294295693456,1,-0.02290476884159176,-4.264452602161795,-6.590748082500042,-6.590748082500042,0.7802577170812341,-14.196009900458995,False
1728428100000,1,1135,1135,0.8661770705834408,190.3791784860314,1.3126101985487701,0.697922073055891,1,0.2594182518311783,-4.147867339714395,-6.187192273143793,-6.187192273143793,-1.7640979332778084,-16.248322849738983,False
1728428400000,1,1140,1140,0.9009614076933575,190.2531887620868,1.3117415352953767,1.0949762269684258,1,7.552016718610499,4.1973664213768025,0.43092395918931103,0.43092395918931103,-8.740015223003272,-21.99209751359121,False
1728428700000,1,1145,1145,0.893382083712562,190.28062704880637,1.3119307144654164,1.1827296127845413,1,5.583299158675725,5.560381601417141,-1.0111287356462384,-1.0111287356462384,-4.047909854728582,-22.853223057399674,False
1728429000000,1,1150,1150,0.8899533419117233,190.29304220721525,1.312016313445692,1.341392620951587,1,4.5265070029398835,4.786042680624547,0.7361310594000692,-1.6634859071196217,-4.954956972598179,-22.313729998640895,False
1728429300000,1,1155,1155,0.8682144388998754,190.37179448752465,1.312559287982693,1.4678051048488474,1,-6.2302152352522455,1.3170964143949249,-4.340227016617071,-5.799559750965244,-1.0729561380506958,-16.923331383923433,False
1728429600000,1,1160,1160,0.8718785634330278,190.35851610608898,1.3124677373255713,1.4637486823275994,1,-4.09170332254627,1.4893113157565807,-2.7757763961555604,-5.102418334311798,-0.9359706929634726,-19.135124246871804,False
1728429900000,1,1165,1165,0.8719073324336509,190.35841185774635,1.3124670185629481,1.4681682849798912,1,-3.4340300432822435,1.0909225435518088,-3.0573972963610085,-5.096944704344741,-3.844945586777282,-16.080764269437164,False
1728430200000,1,1170,1170,0.8671944470598116,190.37549115458683,1.3125847754489435,1.166988482299329,1,-0.19417767695539823,-6.42427193533579,-2.22960201628819,-5.993624813416254,0.22704292325981257,-13.166000043416393,False
