dur,real,mfe,mae,dir,alt15,alt30,alt45,alt60,alt75,alt90,alt120,alt150,alt180,alt240
1142.9717333333333,-32.13899990042513,32.79136145882377,-38.50334752580675,1,-6.401297791774896,-3.0248170696001164,10.978021849907815,20.67425516905752,14.972462251423568,-1.6105175972924712,-3.394318733536128,-3.394318733536128,-3.394318733536128,-3.994440401514643
239.99983333333333,54.61542227512828,94.91818767220383,-7.677019594306556,1,-0.6349892137558211,17.44315370186822,28.17320143591262,25.03762469838744,39.006117422586414,34.918056864425836,45.46522770490835,75.92566028877145,72.71261486716752,54.61542227512828
98.1891,-50.01664738988998,7.026811137903488,-74.76267997784447,-1,-6.81956878176182,-6.165460095193254,-6.042409946234173,-18.463998667432868,-22.835517117278936,-8.632939397996697,-61.26602153416538,-10.362117807047877,-43.41079728789721,-66.56365426301659
42.15251666666666,-33.155685153644086,4.518342009900422,-39.21021262191737,1,-0.938991773149489,-7.350564827692807,-40.982734304654265,-7.940134763743112,-3.6835414754510243,3.012651548222056,4.740701360781419,3.8817589539519304,-6.186672453939446,1.3417798544579362
96.41328333333334,26.30800390843291,56.289004909161335,-14.691988369188724,-1,-10.27271094895088,-2.777460698768497,4.328425902053734,33.29059202028972,35.471028456707245,49.793121359003045,11.343460984691855,8.203892092017995,17.48242785627019,4.847577434533568
210.0005,59.72029762173703,94.247014426595,-10.84396599023485,-1,0.7979275336611469,-1.3734818202348897,35.62550226104633,51.86528968791904,72.57216322536509,58.66206258119511,87.41884766314212,68.61522750516325,81.9837838887838,60.46590203843682
193.04835,-44.86538303032583,36.8226890689094,-49.460452755816235,-1,15.36228575371723,26.78386297703117,19.77624945147638,18.996303784606372,3.8798992072253125,2.3993243819797616,12.91537146663968,-35.98986572971086,-25.6588904982058,-43.77610298032408
80.11263333333333,-39.7930071690622,32.28815646070249,-43.56539223257183,-1,-2.2341567977557375,15.090870901331987,27.8038750977283,2.4750039570131666,-30.91093651687915,-34.34400652176706,-7.491544235473935,21.968986736706775,6.634607381539315,18.79539295311816
91.02685,-33.288095664865125,26.435254119075992,-41.69870509374674,-1,14.380938697554635,9.473635580862227,-12.876656407014853,-4.805680490842512,5.482273236632196,-34.9662061311995,4.39384142818855,44.513384401824176,55.544787865777764,54.96981774583798
449.9997833333333,90.85156244781788,112.17238333381063,-4.60275785876374,1,9.94618939594627,14.150835152557661,3.728498391910584,16.432374608410516,-2.327831560753335,3.709981549950836,4.053865757789321,36.77577076519833,38.025657597535734,20.6846351014911
2760.000916666667,138.02310610484759,154.56761922499896,-10.336244893747182,1,2.6802502532063954,6.017846553911799,8.02118688915554,2.217238652286735,6.651715956860205,14.260757308295346,13.649060291871518,33.13467527138015,28.49803797203787,34.40632685136613
37.026916666666665,-48.059111592555496,12.250211040987224,-56.18235581385633,1,-4.6048800838105475,-3.1057955824032035,-74.1201190785601,-79.52066709004058,-37.744897715350504,-54.14513841450752,-93.08289738696129,-86.65733433178335,-110.08533442429136,-74.62622025638521
180.0054,-25.074588529547803,32.07367503713976,-28.0620035023027,-1,-10.94510057050524,13.00674518906364,8.752141008088188,20.83311584295755,3.263176354852959,-13.486044734143388,1.8515407083874447,-15.324453948144523,-25.074588529547803,-30.944366519969346
37.78163333333333,-44.1853123831093,13.349156410404905,-47.051493547238806,-1,1.1991838433822455,-2.3851898423332685,-12.077494422642054,-24.85868573799621,-39.06571982097429,-26.222592636788722,-24.286767289611877,-41.98461236283535,-53.06717953080131,-50.674082981809754
225.22215,-47.54539927116053,29.603364551767932,-48.53813450093058,-1,3.964322684217869,0.7610970094906744,14.646153756553426,16.353658351759837,19.821613421092678,11.840022173733589,7.121220714889631,9.100072939566273,-3.387212603978007,-50.6096420137192
56.18508333333333,-48.40577923920897,25.939710543949612,-51.893069975319506,-1,9.228012785459372,-5.855372703684747,-21.55022834929854,-41.151395574852145,-31.99299211524176,-5.705234942052773,-4.920423915333316,-55.3735362677199,-54.18608306207773,-41.84748883333312
578.2346666666666,29.470007202943016,75.99799628583482,-18.97384025394855,-1,25.836718643675873,7.553955874635143,-17.413784149404865,5.932318608068421,24.180869620432645,30.98900919947356,25.01563648338978,10.270369354914433,8.951164017387825,28.039955773777603
64.99641666666666,31.872347739556606,34.70605668834725,-30.654953361071158,-1,-15.907286545544519,-28.110117654633893,6.231408513602821,18.178380465181387,29.946526123872943,17.99267623795453,22.32577487324083,50.511549805632995,58.95765317727175,-28.584695124211912
3180.07455,-24.910240208377843,70.15063662966448,-30.072220121304394,1,14.106283289323507,22.36545115000599,13.789860624531247,23.183323292053082,30.12182875942848,44.14632483454639,52.60660879573109,68.14617949464585,41.43125747774867,-25.446549809720054
56.06225,-27.980611608767745,9.63191406673447,-31.634550301206097,1,-5.642208034991603,-3.206248906699738,-17.03196287809017,-30.180875232215243,-15.407112302785464,-23.398374978248484,-34.53136656187961,-37.37683017065785,-11.686020142485098,-2.5478815747281836
1146.2149166666666,-24.78022773579336,44.56249833417747,-29.036873620642556,1,-1.7223044118686026,0.35231930554546764,1.015046326386937,2.324783521725493,2.599828332745524,8.18454773366728,6.8564742175958315,9.403913062526748,12.174007230665307,11.119668788419634
566.6987666666666,27.643315865921725,66.71836025247902,-13.843768297583381,-1,1.9014913574932901,1.6803877112736565,4.53463478066185,-3.740001676368898,-3.699801013417048,0.5547691486973427,-6.895753717874875,-5.046523222214105,7.316520656742709,20.25979410426593
1260.0007333333333,116.41268855722697,160.2186825501084,-17.850891858539608,-1,4.1852602191627675,4.535383732329201,28.185618724011483,20.258497947147625,40.21689002586704,40.21689002586704,40.21689002586704,40.21689002586704,31.76120440866348,49.355248902333
689.9996166666666,103.5548500297534,115.81508779769712,-22.448126781011712,-1,9.228210730607422,-13.414633383077579,-1.3338137288099183,-12.065520435271537,-11.980679311749398,-11.980679311749398,-11.980679311749398,-11.980679311749398,28.720806569261235,68.1093412928202
