fecha,tod,dir,bp,pos
2016-04-14,125,-1,19.279794217756233,0.11616161616177446
2016-04-14,210,-1,-6.574091766431023,0.01620414673045724
2016-04-15,130,-1,5.285058309725654,0.15242593387703116
2016-04-15,225,-1,3.882672193981485,0.10040816326529382
2016-04-18,130,-1,-24.0751337921115,0.16599770642196887
2016-04-18,215,1,25.03040361260296,0.9511094854913618
2016-04-19,125,1,18.954992731746014,0.8149152542374913
2016-04-19,205,1,20.152367554931285,0.8420038535645504
2016-04-20,140,1,-6.25207002048116,0.9524747599112964
2016-04-20,245,1,-0.40883583265887113,0.8161032979685878
2016-04-21,125,-1,28.199701444234073,0.1753312945972085
2016-04-21,205,-1,-13.133158624942398,0.10174969352501606
2016-04-22,125,1,-12.90613317821836,0.813276750530467
2016-04-22,285,-1,2.555902998339477,0.1064139941690582
2016-04-25,150,1,-38.354907637542944,0.9278543474561939
2016-04-25,230,-1,9.743180680597385,0.1676653883029758
2016-04-26,125,1,15.478563604145856,0.8819210767817698
2016-04-26,205,1,8.771995079442219,0.8482969878200065
2016-04-27,125,1,7.488071839901034,0.9950233281494181
2016-04-27,215,-1,-14.473981223055032,0.12123906921591451
2016-04-28,125,1,-17.067609618103983,0.9785790789004116
2016-04-28,205,1,-39.5937733546166,0.8085533519892982
2016-04-29,125,1,-18.684926316872726,0.9426633785449133
2016-04-29,205,-1,-0.2151568633619757,0.19986348969970597
2016-05-02,125,1,-8.21137094976514,0.9647335423196878
2016-05-02,205,-1,-18.744192132344615,0.10335380255078386
2016-05-03,130,1,-16.027960815121077,0.9517766497460699
2016-05-03,210,-1,40.99467581194101,0.0611403384046413
2016-05-04,125,1,-17.455062500691554,0.9738658777120863
2016-05-04,210,1,-29.502990920686354,0.8827111673520921
2016-05-05,130,1,-0.44155729018795464,0.9010953608247898
2016-05-05,265,1,5.632282395673771,0.8840218614371242
2016-05-06,125,1,-1.297471339623701,0.8804409270774937
2016-05-06,205,1,6.51771590781931,0.933372992266462
2016-05-09,125,1,-24.50495461796835,0.8976644130302278
2016-05-09,205,-1,-30.172950917037465,0.05791147627886786
2016-05-10,125,1,27.233058158722525,0.9189479334407458
2016-05-10,205,1,-9.83011899399604,0.8074869315946593
2016-05-11,130,1,-13.531165909069376,0.9450227716330871
